Protein A	Protein B	Rank
SMN_HUMAN	CAB45_HUMAN	5-star
SMN_HUMAN	CC90B_HUMAN	5-star
SMN_HUMAN	CHSP1_HUMAN	5-star
SMN_HUMAN	CO4A2_HUMAN	5-star
SMN_HUMAN	CO4A5_HUMAN	5-star
SMN_HUMAN	CPNE6_HUMAN	5-star
SMN_HUMAN	CRIP2_HUMAN	5-star
SMN_HUMAN	CS060_HUMAN	5-star
SMN_HUMAN	CSAD_HUMAN	5-star
SMN_HUMAN	DC1I1_HUMAN	5-star
SMN_HUMAN	DDAH2_HUMAN	5-star
SMN_HUMAN	DMP4_HUMAN	5-star
SMN_HUMAN	DMPK_HUMAN	5-star
SMN_HUMAN	DOCK7_HUMAN	5-star
SMN_HUMAN	DUS2L_HUMAN	5-star
SMN_HUMAN	ECHB_HUMAN	5-star
SMN_HUMAN	EF1A1_HUMAN	5-star
SMN_HUMAN	EIF3G_HUMAN	5-star
SMN_HUMAN	EM55_HUMAN	5-star
SMN_HUMAN	EXT2_HUMAN	5-star
SMN_HUMAN	EZH2_HUMAN	5-star
SMN_HUMAN	FAD1_HUMAN	5-star
SMN_HUMAN	FIBB_HUMAN	5-star
SMN_HUMAN	HMGX3_HUMAN	5-star
SMN_HUMAN	IMMT_HUMAN	5-star
SMN_HUMAN	INP5K_HUMAN	5-star
SMN_HUMAN	JADE1_HUMAN	5-star
SMN_HUMAN	KBRS2_HUMAN	5-star
SMN_HUMAN	KI67_HUMAN	5-star
SMN_HUMAN	KIF5A_HUMAN	5-star
SMN_HUMAN	KLHL5_HUMAN	5-star
SMN_HUMAN	KMT2B_HUMAN	5-star
SMN_HUMAN	MAST2_HUMAN	5-star
SMN_HUMAN	MED31_HUMAN	5-star
SMN_HUMAN	MYOME_HUMAN	5-star
SMN_HUMAN	NMT2_HUMAN	5-star
SMN_HUMAN	PLXA3_HUMAN	5-star
SMN_HUMAN	PSME1_HUMAN	5-star
SMN_HUMAN	RBBP4_HUMAN	5-star
SMN_HUMAN	RBM48_HUMAN	5-star
SMN_HUMAN	RM37_HUMAN	5-star
SMN_HUMAN	RS2_HUMAN	5-star
SMN_HUMAN	RXRA_HUMAN	5-star
SMN_HUMAN	SEM5B_HUMAN	5-star
SMN_HUMAN	SETB1_HUMAN	5-star
SMN_HUMAN	SMC5_HUMAN	5-star
SMN_HUMAN	SP110_HUMAN	5-star
SMN_HUMAN	SUMO3_HUMAN	5-star
SMN_HUMAN	SYQ_HUMAN	5-star
SMN_HUMAN	TAF1C_HUMAN	5-star
SMN_HUMAN	TBA1A_HUMAN	5-star
SMN_HUMAN	TBB3_HUMAN	5-star
SMN_HUMAN	TLE1_HUMAN	5-star
SMN_HUMAN	TNR16_HUMAN	5-star
SMN_HUMAN	TRM2A_HUMAN	5-star
SMN_HUMAN	TYB4_HUMAN	5-star
SMN_HUMAN	UBP4_HUMAN	5-star
SMN_HUMAN	VATA_HUMAN	5-star
SMN_HUMAN	WDR18_HUMAN	5-star
SMN_HUMAN	WDR73_HUMAN	5-star
SMN_HUMAN	WIZ_HUMAN	5-star
SMN_HUMAN	ZBT16_HUMAN	5-star
SMN_HUMAN	ZN431_HUMAN	5-star
SMN_HUMAN	ZXDC_HUMAN	5-star
SMN_HUMAN	HDAC2_HUMAN	5-star
SMN_HUMAN	FUBP2_HUMAN	5-star
SMN_HUMAN	STXB3_HUMAN	5-star
SMN_HUMAN	LSM5_HUMAN	5-star
SMN_HUMAN	HDA11_HUMAN	5-star
SMN_HUMAN	RU2B_HUMAN	5-star
SMN_HUMAN	STXB2_HUMAN	5-star
SMN_HUMAN	LEG1_HUMAN	5-star
SMN_HUMAN	PP4C_HUMAN	5-star
SMN_HUMAN	SIN3A_HUMAN	5-star
SMN_HUMAN	SIN3B_HUMAN	5-star
SMN_HUMAN	SERF1_HUMAN	5-star
SMN_HUMAN	ROA1_HUMAN	5-star
SMN_HUMAN	SMD3_HUMAN	5-star
SMN_HUMAN	CSN6_HUMAN	5-star
SMN_HUMAN	RUXF_HUMAN	5-star
SMN_HUMAN	SMD1_HUMAN	5-star
SMN_HUMAN	SMD2_HUMAN	5-star
SMN_HUMAN	NOLA1_HUMAN	5-star
SMN_HUMAN	TIAR_HUMAN	5-star
SMN_HUMAN	HNRPU_HUMAN	5-star
SMN_HUMAN	DICER_HUMAN	5-star
SMN_HUMAN	HDAC9_HUMAN	5-star
SMN_HUMAN	RPB1_HUMAN	5-star
SMN_HUMAN	IQCB1_HUMAN	5-star
SMN_HUMAN	OSTF1_HUMAN	5-star
SMN_HUMAN	LSM2_HUMAN	5-star
SMN_HUMAN	COPA_HUMAN	5-star
SMN_HUMAN	HSPB1_HUMAN	5-star
SMN_HUMAN	MIB1_HUMAN	5-star
SMN_HUMAN	SRP09_HUMAN	5-star
SMN_HUMAN	SRP19_HUMAN	5-star
SMN_HUMAN	SRP54_HUMAN	5-star
SMN_HUMAN	SRP68_HUMAN	5-star
SMN_HUMAN	SNRPA_HUMAN	5-star
SMN_HUMAN	PERQ2_HUMAN	5-star
SMN_HUMAN	POP7_HUMAN	5-star
SMN_HUMAN	SRSF3_HUMAN	5-star
SMN_HUMAN	HABP4_HUMAN	5-star
SMN_HUMAN	HNRPQ_HUMAN	5-star
SODC_HUMAN	RN19A_HUMAN	5-star
SODC_HUMAN	SODC_HUMAN	5-star
SODC_HUMAN	UBC_HUMAN	5-star
SODC_HUMAN	CCS_HUMAN	5-star
SODC_HUMAN	HSP74_HUMAN	5-star
SODC_HUMAN	GRP78_HUMAN	5-star
SODC_HUMAN	CALM_HUMAN	5-star
SODC_HUMAN	AMFR_HUMAN	5-star
SODC_HUMAN	HXB2_HUMAN	5-star
SODC_HUMAN	DYLT1_HUMAN	5-star
SODC_HUMAN	CHIP_HUMAN	5-star
SODC_HUMAN	ESR1_HUMAN	5-star
SODC_HUMAN	SMAD2_HUMAN	5-star
SODC_HUMAN	FKB1A_HUMAN	5-star
SODC_HUMAN	SQSTM_HUMAN	5-star
SODC_HUMAN	HECW1_HUMAN	5-star
SODC_HUMAN	PRP6_HUMAN	5-star
SODC_HUMAN	PSMD4_HUMAN	5-star
SODC_HUMAN	MARH5_HUMAN	5-star
SODC_HUMAN	UBE3A_HUMAN	5-star
SODC_HUMAN	OPTN_HUMAN	5-star
SODC_HUMAN	PARK7_HUMAN	5-star
SODC_HUMAN	BCL2_HUMAN	5-star
SODC_HUMAN	COMD1_HUMAN	5-star
SODC_HUMAN	PP2BA_HUMAN	5-star
SODC_HUMAN	FOXA1_HUMAN	5-star
SODC_HUMAN	NCOA3_HUMAN	5-star
SODC_HUMAN	DNJB1_HUMAN	5-star
SODC_HUMAN	HDAC6_HUMAN	5-star
SODC_HUMAN	CATA_HUMAN	5-star
SODC_HUMAN	HS90A_HUMAN	5-star
SODC_HUMAN	SODM_HUMAN	5-star
SODC_HUMAN	MIA40_HUMAN	5-star
SODC_HUMAN	SYK_HUMAN	5-star
SODC_HUMAN	BAG3_HUMAN	5-star
SODC_HUMAN	LAMP2_HUMAN	5-star
SODC_HUMAN	TADBP_HUMAN	5-star
SODC_HUMAN	C1QBP_HUMAN	5-star
SODC_HUMAN	DC2L1_HUMAN	5-star
SODC_HUMAN	NBR1_HUMAN	5-star
SODC_HUMAN	FLNA_HUMAN	5-star
SODC_HUMAN	PLEK_HUMAN	5-star
SODC_HUMAN	TITIN_HUMAN	5-star
SODC_HUMAN	VINC_HUMAN	5-star
TM40L_HUMAN	RAB1B_HUMAN	5-star
TNFA_HUMAN	BIRC2_HUMAN	5-star
TNFA_HUMAN	TNFA_HUMAN	5-star
TNFA_HUMAN	TNR1A_HUMAN	5-star
TNFA_HUMAN	TNR1B_HUMAN	5-star
TNFA_HUMAN	ADA17_HUMAN	5-star
TNFA_HUMAN	TNAP3_HUMAN	5-star
TNFA_HUMAN	RIPK1_HUMAN	5-star
TNFA_HUMAN	TRADD_HUMAN	5-star
TNFA_HUMAN	TRAF2_HUMAN	5-star
TNFA_HUMAN	TAB2_HUMAN	5-star
TNFA_HUMAN	AT2A2_HUMAN	5-star
TNFA_HUMAN	IKKB_HUMAN	5-star
TNFA_HUMAN	PDK1L_HUMAN	5-star
TNFA_HUMAN	NEMO_HUMAN	5-star
TNFA_HUMAN	FYN_HUMAN	5-star
TNFA_HUMAN	BIRC3_HUMAN	5-star
TNFA_HUMAN	CAV1_HUMAN	5-star
TNFA_HUMAN	OPTN_HUMAN	5-star
TNFA_HUMAN	ICAM1_HUMAN	5-star
TNFA_HUMAN	LYN_HUMAN	5-star
TNFA_HUMAN	TNFB_HUMAN	5-star
TNFA_HUMAN	IL6_HUMAN	5-star
TNFA_HUMAN	UBC_HUMAN	5-star
TNFA_HUMAN	VCAM1_HUMAN	5-star
TNFA_HUMAN	LYAM2_HUMAN	5-star
TNFA_HUMAN	ADAM9_HUMAN	5-star
TNFA_HUMAN	RNF31_HUMAN	5-star
TNFA_HUMAN	AKT1_HUMAN	5-star
TNFA_HUMAN	MMP17_HUMAN	5-star
TNFA_HUMAN	MMP9_HUMAN	5-star
TNFA_HUMAN	HOIL1_HUMAN	5-star
TNFA_HUMAN	PO2F1_HUMAN	5-star
TNFA_HUMAN	PRTN3_HUMAN	5-star
TNFA_HUMAN	TF65_HUMAN	5-star
TNFA_HUMAN	CSF2_HUMAN	5-star
TNFA_HUMAN	NOS2_HUMAN	5-star
TNFA_HUMAN	JUN_HUMAN	5-star
TNFA_HUMAN	NFKB1_HUMAN	5-star
TNFA_HUMAN	PPB1_HUMAN	5-star
TNFA_HUMAN	TRAF1_HUMAN	5-star
TNFA_HUMAN	MK01_HUMAN	5-star
TNFA_HUMAN	MK14_HUMAN	5-star
TNFA_HUMAN	IL23A_HUMAN	5-star
TNFA_HUMAN	PAI1_HUMAN	5-star
TNFA_HUMAN	CASP3_HUMAN	5-star
TNFA_HUMAN	IRS1_HUMAN	5-star
TNFA_HUMAN	TFIP8_HUMAN	5-star
TNFA_HUMAN	IFNG_HUMAN	5-star
TNFA_HUMAN	CCL2_HUMAN	5-star
TNFA_HUMAN	M3K5_HUMAN	5-star
TNFA_HUMAN	LIPL_HUMAN	5-star
TNFA_HUMAN	TF_HUMAN	5-star
TNFA_HUMAN	HMGB1_HUMAN	5-star
TNFA_HUMAN	FINC_HUMAN	5-star
TNFA_HUMAN	CD44_HUMAN	5-star
TNFA_HUMAN	CD83_HUMAN	5-star
TNFA_HUMAN	HMOX1_HUMAN	5-star
TNFA_HUMAN	IL6RA_HUMAN	5-star
TNFA_HUMAN	MMP1_HUMAN	5-star
TNFA_HUMAN	PGH2_HUMAN	5-star
TNFA_HUMAN	TNR5_HUMAN	5-star
TNFA_HUMAN	CCND1_HUMAN	5-star
TNFA_HUMAN	UROK_HUMAN	5-star
TNFA_HUMAN	ALBU_HUMAN	5-star
TNFA_HUMAN	ANF_HUMAN	5-star
TNFA_HUMAN	PRL_HUMAN	5-star
TNFA_HUMAN	CD38_HUMAN	5-star
TNFA_HUMAN	ITAM_HUMAN	5-star
TNFA_HUMAN	PGS1_HUMAN	5-star
TNFA_HUMAN	IRF1_HUMAN	5-star
TNFA_HUMAN	CSF1_HUMAN	5-star
TNFA_HUMAN	M3K7_HUMAN	5-star
TNFA_HUMAN	MYLK_HUMAN	5-star
TNFA_HUMAN	PGS2_HUMAN	5-star
TNFA_HUMAN	VEGFA_HUMAN	5-star
TNFA_HUMAN	X3CL1_HUMAN	5-star
TNFA_HUMAN	BDNF_HUMAN	5-star
TNFA_HUMAN	CD86_HUMAN	5-star
TNFA_HUMAN	SODM_HUMAN	5-star
TNFA_HUMAN	VEGFC_HUMAN	5-star
TNFA_HUMAN	CH3L1_HUMAN	5-star
TNFA_HUMAN	M4K4_HUMAN	5-star
TNFA_HUMAN	BCL10_HUMAN	5-star
TNFA_HUMAN	IKBA_HUMAN	5-star
TNFA_HUMAN	OTUL_HUMAN	5-star
TNFA_HUMAN	RBP1_HUMAN	5-star
TNFA_HUMAN	SHRPN_HUMAN	5-star
TNFA_HUMAN	CYLD_HUMAN	5-star
TNFA_HUMAN	PPBN_HUMAN	5-star
TNFA_HUMAN	WWOX_HUMAN	5-star
TNFA_HUMAN	NOS3_HUMAN	5-star
TNFA_HUMAN	FOXP3_HUMAN	5-star
TNFA_HUMAN	PPBT_HUMAN	5-star
TNFA_HUMAN	RETN_HUMAN	5-star
TNFA_HUMAN	MUC1_HUMAN	5-star
TNFA_HUMAN	CD59_HUMAN	5-star
TNFA_HUMAN	IL2_HUMAN	5-star
TNFA_HUMAN	MMP2_HUMAN	5-star
TNFA_HUMAN	PIGR_HUMAN	5-star
TNFA_HUMAN	DHI1_HUMAN	5-star
TNFA_HUMAN	TNR6_HUMAN	5-star
TNFA_HUMAN	BAG4_HUMAN	5-star
TNFA_HUMAN	AQP3_HUMAN	5-star
TNFA_HUMAN	IRF6_HUMAN	5-star
TNFA_HUMAN	ADIPO_HUMAN	5-star
TNFA_HUMAN	GDF15_HUMAN	5-star
TNFA_HUMAN	CCR7_HUMAN	5-star
TNFA_HUMAN	CXCR4_HUMAN	5-star
TNFA_HUMAN	EPO_HUMAN	5-star
TNFA_HUMAN	PAPP1_HUMAN	5-star
TNFA_HUMAN	FANCG_HUMAN	5-star
TNFA_HUMAN	IGF1_HUMAN	5-star
TNFA_HUMAN	NOD2_HUMAN	5-star
TNFA_HUMAN	LEP_HUMAN	5-star
TNFA_HUMAN	CALM_HUMAN	5-star
TNFA_HUMAN	GSK3B_HUMAN	5-star
TNFA_HUMAN	TN13B_HUMAN	5-star
TNFA_HUMAN	IL11_HUMAN	5-star
TNFA_HUMAN	TGFA_HUMAN	5-star
TNFA_HUMAN	TIMP1_HUMAN	5-star
TNFA_HUMAN	ESR1_HUMAN	5-star
TNFA_HUMAN	SDF1_HUMAN	5-star
TNFA_HUMAN	TRBM_HUMAN	5-star
TNFA_HUMAN	OCLN_HUMAN	5-star
TNFA_HUMAN	VGFR2_HUMAN	5-star
TNFA_HUMAN	BID_HUMAN	5-star
TNFA_HUMAN	SRC_HUMAN	5-star
TNFA_HUMAN	IL1B_HUMAN	5-star
TNFA_HUMAN	1C07_HUMAN	5-star
TNFA_HUMAN	BAX_HUMAN	5-star
TNFA_HUMAN	STAT1_HUMAN	5-star
TNFA_HUMAN	TNR3_HUMAN	5-star
TNFA_HUMAN	MADCA_HUMAN	5-star
TNFA_HUMAN	ANDR_HUMAN	5-star
TNFA_HUMAN	CASP8_HUMAN	5-star
TNFA_HUMAN	IL1A_HUMAN	5-star
TNFA_HUMAN	IRF7_HUMAN	5-star
TNFA_HUMAN	NOTC1_HUMAN	5-star
TNFA_HUMAN	HIF1A_HUMAN	5-star
TNFA_HUMAN	IBP3_HUMAN	5-star
TNFA_HUMAN	ATF2_HUMAN	5-star
TNFA_HUMAN	IFNB_HUMAN	5-star
TNFA_HUMAN	SOCS3_HUMAN	5-star
TNFA_HUMAN	BCL2_HUMAN	5-star
TNFA_HUMAN	CSF3_HUMAN	5-star
TNFA_HUMAN	HSP74_HUMAN	5-star
TNFA_HUMAN	ITB2_HUMAN	5-star
TNFA_HUMAN	RENI_HUMAN	5-star
TNFA_HUMAN	IKKA_HUMAN	5-star
TNFA_HUMAN	CXA1_HUMAN	5-star
TNFA_HUMAN	FADD_HUMAN	5-star
TNFA_HUMAN	CXL13_HUMAN	5-star
TNFA_HUMAN	C5AR1_HUMAN	5-star
TNFA_HUMAN	FRIH_HUMAN	5-star
TNFA_HUMAN	OLR1_HUMAN	5-star
TNFA_HUMAN	IKKE_HUMAN	5-star
TNFA_HUMAN	MEFV_HUMAN	5-star
TNFA_HUMAN	MK08_HUMAN	5-star
TNFA_HUMAN	PPARG_HUMAN	5-star
TNFA_HUMAN	TLR9_HUMAN	5-star
TNR1A_HUMAN	MK01_HUMAN	5-star
TNR1A_HUMAN	PI42B_HUMAN	5-star
TNR1A_HUMAN	PSMD2_HUMAN	5-star
TNR1A_HUMAN	TNFA_HUMAN	5-star
TNR1A_HUMAN	TNR1A_HUMAN	5-star
TNR1A_HUMAN	TRADD_HUMAN	5-star
TNR1A_HUMAN	TRAF1_HUMAN	5-star
TNR1A_HUMAN	UBC9_HUMAN	5-star
TNR1A_HUMAN	RIPK1_HUMAN	5-star
TNR1A_HUMAN	TNFB_HUMAN	5-star
TNR1A_HUMAN	TRAF2_HUMAN	5-star
TNR1A_HUMAN	MADD_HUMAN	5-star
TNR1A_HUMAN	ERAP1_HUMAN	5-star
TNR1A_HUMAN	FADD_HUMAN	5-star
TNR1A_HUMAN	TNAP3_HUMAN	5-star
TNR1A_HUMAN	M3K7_HUMAN	5-star
TNR1A_HUMAN	IKKA_HUMAN	5-star
TNR1A_HUMAN	IKKB_HUMAN	5-star
TNR1A_HUMAN	TRAP1_HUMAN	5-star
TNR1A_HUMAN	MYOC_HUMAN	5-star
TNR1A_HUMAN	BRE_HUMAN	5-star
TNR1A_HUMAN	UBC_HUMAN	5-star
TNR1A_HUMAN	RIPK2_HUMAN	5-star
TNR1A_HUMAN	CASP7_HUMAN	5-star
TNR1A_HUMAN	KSYK_HUMAN	5-star
TNR1A_HUMAN	TNFL6_HUMAN	5-star
TNR1A_HUMAN	BAG4_HUMAN	5-star
TNR1A_HUMAN	STAT1_HUMAN	5-star
TNR1A_HUMAN	CLIP3_HUMAN	5-star
TNR1A_HUMAN	FACD2_HUMAN	5-star
TNR1A_HUMAN	MAGH1_HUMAN	5-star
TNR1A_HUMAN	TRPC4_HUMAN	5-star
TNR1A_HUMAN	HSP7C_HUMAN	5-star
TNR1A_HUMAN	ASM_HUMAN	5-star
TNR1A_HUMAN	ERN1_HUMAN	5-star
TNR1A_HUMAN	SRC_HUMAN	5-star
TNR1A_HUMAN	PK3CA_HUMAN	5-star
TNR1A_HUMAN	CASPA_HUMAN	5-star
TNR1A_HUMAN	MOAP1_HUMAN	5-star
TNR1A_HUMAN	BIG2_HUMAN	5-star
TNR1A_HUMAN	RASF1_HUMAN	5-star
TNR1A_HUMAN	M3K3_HUMAN	5-star
TNR1A_HUMAN	BIRC2_HUMAN	5-star
TNR1A_HUMAN	TNFC_HUMAN	5-star
TNR1A_HUMAN	MUC1_HUMAN	5-star
TNR1A_HUMAN	SUMO1_HUMAN	5-star
TNR1A_HUMAN	UBP2_HUMAN	5-star
TNR1A_HUMAN	CNTRL_HUMAN	5-star
TNR1A_HUMAN	UBP4_HUMAN	5-star
TNR1A_HUMAN	DAXX_HUMAN	5-star
TNR1A_HUMAN	TF65_HUMAN	5-star
TNR1A_HUMAN	CYLD_HUMAN	5-star
TNR1A_HUMAN	TAB2_HUMAN	5-star
TNR1A_HUMAN	KPCZ_HUMAN	5-star
TNR1A_HUMAN	SQSTM_HUMAN	5-star
TNR1A_HUMAN	NEMO_HUMAN	5-star
TNR1A_HUMAN	KPCI_HUMAN	5-star
TNR1A_HUMAN	PIDD_HUMAN	5-star
TNR1A_HUMAN	CALX_HUMAN	5-star
TNR1A_HUMAN	CASP8_HUMAN	5-star
TNR1A_HUMAN	TRAF6_HUMAN	5-star
TNR1A_HUMAN	GBLP_HUMAN	5-star
TNR1A_HUMAN	PPARG_HUMAN	5-star
TNR1A_HUMAN	JAK1_HUMAN	5-star
TNR1A_HUMAN	MP2K3_HUMAN	5-star
TNR1A_HUMAN	CASP3_HUMAN	5-star
TNR1A_HUMAN	M4K5_HUMAN	5-star
TNR1A_HUMAN	CRADD_HUMAN	5-star
TNR1A_HUMAN	FAN_HUMAN	5-star
TNR1A_HUMAN	JAK2_HUMAN	5-star
TNR1A_HUMAN	TP4AP_HUMAN	5-star
TNR1A_HUMAN	HDAC3_HUMAN	5-star
TNR1A_HUMAN	ERG_HUMAN	5-star
TNR1A_HUMAN	GRB2_HUMAN	5-star
TNR1A_HUMAN	M4K4_HUMAN	5-star
TNR1A_HUMAN	CBL_HUMAN	5-star
TNR1A_HUMAN	DAB2P_HUMAN	5-star
TNR1A_HUMAN	BID_HUMAN	5-star
TNR1A_HUMAN	DAPK1_HUMAN	5-star
TNR1A_HUMAN	PSD2_HUMAN	5-star
TNR1A_HUMAN	PTN6_HUMAN	5-star
TNR1A_HUMAN	K6PL_HUMAN	5-star
TNR1A_HUMAN	XPOT_HUMAN	5-star
TNR1A_HUMAN	M4K3_HUMAN	5-star
TNR1A_HUMAN	NRK_HUMAN	5-star
TNR1A_HUMAN	NSMA2_HUMAN	5-star
TNR1A_HUMAN	OPTN_HUMAN	5-star
TNR1A_HUMAN	RFFL_HUMAN	5-star
TNR1A_HUMAN	TNIK_HUMAN	5-star
TNR1A_HUMAN	M3K5_HUMAN	5-star
TNR1A_HUMAN	HS90A_HUMAN	5-star
TNR1A_HUMAN	CAV1_HUMAN	5-star
TNR1A_HUMAN	PTN11_HUMAN	5-star
TNR1A_HUMAN	BIRC3_HUMAN	5-star
TNR1A_HUMAN	SH3K1_HUMAN	5-star
TNR1A_HUMAN	UBE2I_HUMAN	5-star
TNR1A_HUMAN	KHDR1_HUMAN	5-star
TNR1A_HUMAN	KPCD_HUMAN	5-star
TNR1A_HUMAN	PP1A_HUMAN	5-star
TNR1A_HUMAN	SHRPN_HUMAN	5-star
TNR1A_HUMAN	SOS1_HUMAN	5-star
TNR1A_HUMAN	TRPC1_HUMAN	5-star
TNR1A_HUMAN	TRPC5_HUMAN	5-star
TNR1A_HUMAN	TNF13_HUMAN	5-star
TNR1A_HUMAN	RIPK3_HUMAN	5-star
TNR1A_HUMAN	NFKB1_HUMAN	5-star
TNR1A_HUMAN	ATF6A_HUMAN	5-star
TNR1A_HUMAN	TRAF3_HUMAN	5-star
TNR1A_HUMAN	PRDX3_HUMAN	5-star
TNR1A_HUMAN	HRG_HUMAN	5-star
TNR1A_HUMAN	CASP2_HUMAN	5-star
TNR1A_HUMAN	THIO_HUMAN	5-star
TNR1A_HUMAN	M4K2_HUMAN	5-star
TNR1A_HUMAN	TNR1B_HUMAN	5-star
TNR1A_HUMAN	SHIP1_HUMAN	5-star
TNR1A_HUMAN	FAK1_HUMAN	5-star
TNR1A_HUMAN	KAP3_HUMAN	5-star
TNR1A_HUMAN	KC1A_HUMAN	5-star
TNR1A_HUMAN	M3K1_HUMAN	5-star
TNR1A_HUMAN	KPCB_HUMAN	5-star
TNR1A_HUMAN	EZRI_HUMAN	5-star
TNR1A_HUMAN	MK08_HUMAN	5-star
TNR1A_HUMAN	MOES_HUMAN	5-star
TNR1A_HUMAN	RBP1_HUMAN	5-star
TNR1A_HUMAN	P85A_HUMAN	5-star
TNR1A_HUMAN	CASP9_HUMAN	5-star
TNR1A_HUMAN	M3K14_HUMAN	5-star
TNR1A_HUMAN	RL40_HUMAN	5-star
TNR1A_HUMAN	MP2K7_HUMAN	5-star
TNR1A_HUMAN	GDIR1_HUMAN	5-star
TNR1A_HUMAN	RHOA_HUMAN	5-star
TNR1A_HUMAN	TAB1_HUMAN	5-star
TNR1B_HUMAN	TNFA_HUMAN	5-star
TNR1B_HUMAN	TRAF1_HUMAN	5-star
TNR1B_HUMAN	TRAF2_HUMAN	5-star
TNR1B_HUMAN	TNR1B_HUMAN	5-star
TNR1B_HUMAN	TNFB_HUMAN	5-star
TNR1B_HUMAN	UBC_HUMAN	5-star
TNR1B_HUMAN	K1C18_HUMAN	5-star
TNR1B_HUMAN	PKN1_HUMAN	5-star
TNR1B_HUMAN	CAV1_HUMAN	5-star
TNR1B_HUMAN	ASB3_HUMAN	5-star
TNR1B_HUMAN	TRI37_HUMAN	5-star
TNR1B_HUMAN	TYDP2_HUMAN	5-star
TNR1B_HUMAN	FACD2_HUMAN	5-star
TNR1B_HUMAN	TRAP1_HUMAN	5-star
TNR1B_HUMAN	ZEP3_HUMAN	5-star
TNR1B_HUMAN	TRAF3_HUMAN	5-star
TNR1B_HUMAN	SMUF2_HUMAN	5-star
TNR1B_HUMAN	RIPK1_HUMAN	5-star
TNR1B_HUMAN	STAT1_HUMAN	5-star
TNR1B_HUMAN	CD14_HUMAN	5-star
TNR1B_HUMAN	TRAF6_HUMAN	5-star
TNR1B_HUMAN	KC1A_HUMAN	5-star
TNR1B_HUMAN	TRAIP_HUMAN	5-star
TNR1B_HUMAN	ZN420_HUMAN	5-star
TNR1B_HUMAN	BMX_HUMAN	5-star
TNR1B_HUMAN	TNR1A_HUMAN	5-star
TNR1B_HUMAN	TRADD_HUMAN	5-star
TNR1B_HUMAN	ADA17_HUMAN	5-star
TOM40_HUMAN	SAM50_HUMAN	5-star
TOM40_HUMAN	MTX1_HUMAN	5-star
TOM40_HUMAN	SC24C_HUMAN	5-star
TOM40_HUMAN	BAX_HUMAN	5-star
TOM40_HUMAN	TIM50_HUMAN	5-star
TOM40_HUMAN	HSP74_HUMAN	5-star
TOM40_HUMAN	HS90A_HUMAN	5-star
TOM40_HUMAN	MTX2_HUMAN	5-star
TOM40_HUMAN	MIA40_HUMAN	5-star
TOM40_HUMAN	TIM9_HUMAN	5-star
TOM40_HUMAN	TOM5_HUMAN	5-star
TOM40_HUMAN	TIM16_HUMAN	5-star
TOM40_HUMAN	TOM70_HUMAN	5-star
TOM40_HUMAN	TOM7_HUMAN	5-star
TOM40_HUMAN	TI17B_HUMAN	5-star
TOM40_HUMAN	TOM20_HUMAN	5-star
TOM40_HUMAN	TOM22_HUMAN	5-star
TOM40_HUMAN	GRPE1_HUMAN	5-star
TOM40_HUMAN	PINK1_HUMAN	5-star
TOM40_HUMAN	TIM14_HUMAN	5-star
TOM40_HUMAN	TIM21_HUMAN	5-star
TOM40_HUMAN	GRP75_HUMAN	5-star
TOM40_HUMAN	ALR_HUMAN	5-star
TOM40_HUMAN	GRPE2_HUMAN	5-star
TOM40_HUMAN	TOM6_HUMAN	5-star
VEGFA_HUMAN	VEGFA_HUMAN	5-star
VEGFA_HUMAN	VGFR1_HUMAN	5-star
VEGFA_HUMAN	VGFR2_HUMAN	5-star
VEGFA_HUMAN	GPC1_HUMAN	5-star
VEGFA_HUMAN	AKT1_HUMAN	5-star
VEGFA_HUMAN	CTGF_HUMAN	5-star
VEGFA_HUMAN	NRP1_HUMAN	5-star
VEGFA_HUMAN	EPAS1_HUMAN	5-star
VEGFA_HUMAN	CBP_HUMAN	5-star
VEGFA_HUMAN	HS90A_HUMAN	5-star
VEGFA_HUMAN	LYVE1_HUMAN	5-star
VEGFA_HUMAN	ERBB2_HUMAN	5-star
VEGFA_HUMAN	SRC_HUMAN	5-star
VEGFA_HUMAN	S1PR1_HUMAN	5-star
VEGFA_HUMAN	NRP2_HUMAN	5-star
VEGFA_HUMAN	EGFR_HUMAN	5-star
VEGFA_HUMAN	PLGF_HUMAN	5-star
VEGFA_HUMAN	ITAV_HUMAN	5-star
VEGFA_HUMAN	EPHB2_HUMAN	5-star
VEGFA_HUMAN	VCAM1_HUMAN	5-star
VEGFA_HUMAN	HSP74_HUMAN	5-star
VEGFA_HUMAN	IGF1_HUMAN	5-star
VEGFA_HUMAN	TENX_HUMAN	5-star
VEGFA_HUMAN	CCND1_HUMAN	5-star
VEGFA_HUMAN	UBC_HUMAN	5-star
VEGFA_HUMAN	YBOX1_HUMAN	5-star
VEGFA_HUMAN	IGF1R_HUMAN	5-star
VEGFA_HUMAN	IL8_HUMAN	5-star
VEGFA_HUMAN	CBL_HUMAN	5-star
VEGFA_HUMAN	HGS_HUMAN	5-star
VEGFA_HUMAN	IL6_HUMAN	5-star
VEGFA_HUMAN	MET_HUMAN	5-star
VEGFA_HUMAN	EPO_HUMAN	5-star
VEGFA_HUMAN	HIF1A_HUMAN	5-star
VEGFA_HUMAN	STAT3_HUMAN	5-star
VEGFA_HUMAN	HMOX1_HUMAN	5-star
VEGFA_HUMAN	SHPS1_HUMAN	5-star
VEGFA_HUMAN	CRYAB_HUMAN	5-star
VEGFA_HUMAN	NOS3_HUMAN	5-star
